game,date,result,__v,createdAt,updatedAt
"Mumbai Starline",2024-09-07T13:30:00.000Z,88,0,2024-09-07T13:30:00.000Z,2024-09-07T13:30:00.000Z
"Mumbai Starline",2024-09-07T14:00:00.000Z,39,0,2024-09-07T14:00:00.000Z,2024-09-07T14:00:00.000Z
"Mumbai Starline",2024-09-07T14:30:00.000Z,90,0,2024-09-07T14:30:00.000Z,2024-09-07T14:30:00.000Z
"Mumbai Starline",2024-09-07T15:00:00.000Z,28,0,2024-09-07T15:00:00.000Z,2024-09-07T15:00:00.000Z
"Mumbai Starline",2024-09-07T15:30:00.000Z,70,0,2024-09-07T15:30:00.000Z,2024-09-07T15:30:00.000Z
"Mumbai Starline",2024-09-07T16:00:00.000Z,46,0,2024-09-07T16:00:00.000Z,2024-09-07T16:00:00.000Z
"Mumbai Starline",2024-09-07T16:30:00.000Z,16,0,2024-09-07T16:30:00.000Z,2024-09-07T16:30:00.000Z
"Mumbai Starline",2024-09-08T04:30:00.000Z,74,0,2024-09-08T04:30:00.000Z,2024-09-08T04:30:00.000Z
"Mumbai Starline",2024-09-08T05:00:00.000Z,38,0,2024-09-08T05:00:00.000Z,2024-09-08T05:00:00.000Z
"Mumbai Starline",2024-09-08T05:30:00.000Z,93,0,2024-09-08T05:30:00.000Z,2024-09-08T05:30:00.000Z
"Mumbai Starline",2024-09-08T06:00:00.000Z,28,0,2024-09-08T06:00:00.000Z,2024-09-08T06:00:00.000Z
"Mumbai Starline",2024-09-08T06:30:00.000Z,62,0,2024-09-08T06:30:00.000Z,2024-09-08T06:30:00.000Z
"Mumbai Starline",2024-09-08T07:00:00.000Z,76,0,2024-09-08T07:00:00.000Z,2024-09-08T07:00:00.000Z
"Mumbai Starline",2024-09-08T07:30:00.000Z,29,0,2024-09-08T07:30:00.000Z,2024-09-08T07:30:00.000Z
"Mumbai Starline",2024-09-08T08:00:00.000Z,37,0,2024-09-08T08:00:00.000Z,2024-09-08T08:00:00.000Z
"Mumbai Starline",2024-09-08T08:30:00.000Z,10,0,2024-09-08T08:30:00.000Z,2024-09-08T08:30:00.000Z
"Mumbai Starline",2024-09-08T09:00:00.000Z,92,0,2024-09-08T09:00:00.000Z,2024-09-08T09:00:00.000Z
"Mumbai Starline",2024-09-08T09:30:00.000Z,37,0,2024-09-08T09:30:00.000Z,2024-09-08T09:30:00.000Z
"Mumbai Starline",2024-09-08T10:00:00.000Z,36,0,2024-09-08T10:00:00.000Z,2024-09-08T10:00:00.000Z
"Mumbai Starline",2024-09-08T10:30:00.000Z,32,0,2024-09-08T10:30:00.000Z,2024-09-08T10:30:00.000Z
"Mumbai Starline",2024-09-08T11:00:00.000Z,96,0,2024-09-08T11:00:00.000Z,2024-09-08T11:00:00.000Z
"Mumbai Starline",2024-09-08T11:30:00.000Z,78,0,2024-09-08T11:30:00.000Z,2024-09-08T11:30:00.000Z
"Mumbai Starline",2024-09-08T12:00:00.000Z,33,0,2024-09-08T12:00:00.000Z,2024-09-08T12:00:00.000Z
"Mumbai Starline",2024-09-08T12:30:00.000Z,40,0,2024-09-08T12:30:00.000Z,2024-09-08T12:30:00.000Z
"Mumbai Starline",2024-09-08T13:00:00.000Z,42,0,2024-09-08T13:00:00.000Z,2024-09-08T13:00:00.000Z
"Mumbai Starline",2024-09-08T13:30:00.000Z,88,0,2024-09-08T13:30:00.000Z,2024-09-08T13:30:00.000Z
"Mumbai Starline",2024-09-08T14:00:00.000Z,95,0,2024-09-08T14:00:00.000Z,2024-09-08T14:00:00.000Z
"Mumbai Starline",2024-09-08T14:30:00.000Z,38,0,2024-09-08T14:30:00.000Z,2024-09-08T14:30:00.000Z
"Mumbai Starline",2024-09-08T15:00:00.000Z,04,0,2024-09-08T15:00:00.000Z,2024-09-08T15:00:00.000Z
"Mumbai Starline",2024-09-08T15:30:00.000Z,57,0,2024-09-08T15:30:00.000Z,2024-09-08T15:30:00.000Z
"Mumbai Starline",2024-09-08T16:00:00.000Z,49,0,2024-09-08T16:00:00.000Z,2024-09-08T16:00:00.000Z
"Mumbai Starline",2024-09-08T16:30:00.000Z,18,0,2024-09-08T16:30:00.000Z,2024-09-08T16:30:00.000Z
"Mumbai Starline",2024-09-09T04:30:00.000Z,46,0,2024-09-09T04:30:00.000Z,2024-09-09T04:30:00.000Z
"Mumbai Starline",2024-09-09T05:00:00.000Z,39,0,2024-09-09T05:00:00.000Z,2024-09-09T05:00:00.000Z
"Mumbai Starline",2024-09-09T05:30:00.000Z,26,0,2024-09-09T05:30:00.000Z,2024-09-09T05:30:00.000Z
"Mumbai Starline",2024-09-09T06:00:00.000Z,02,0,2024-09-09T06:00:00.000Z,2024-09-09T06:00:00.000Z
"Mumbai Starline",2024-09-09T06:30:00.000Z,36,0,2024-09-09T06:30:00.000Z,2024-09-09T06:30:00.000Z
"Mumbai Starline",2024-09-09T07:00:00.000Z,28,0,2024-09-09T07:00:00.000Z,2024-09-09T07:00:00.000Z
"Mumbai Starline",2024-09-09T07:30:00.000Z,88,0,2024-09-09T07:30:00.000Z,2024-09-09T07:30:00.000Z
"Mumbai Starline",2024-09-09T08:00:00.000Z,62,0,2024-09-09T08:00:00.000Z,2024-09-09T08:00:00.000Z
"Mumbai Starline",2024-09-09T08:30:00.000Z,83,0,2024-09-09T08:30:00.000Z,2024-09-09T08:30:00.000Z
"Mumbai Starline",2024-09-09T09:00:00.000Z,62,0,2024-09-09T09:00:00.000Z,2024-09-09T09:00:00.000Z
"Mumbai Starline",2024-09-09T09:30:00.000Z,26,0,2024-09-09T09:30:00.000Z,2024-09-09T09:30:00.000Z
"Mumbai Starline",2024-09-09T10:00:00.000Z,11,0,2024-09-09T10:00:00.000Z,2024-09-09T10:00:00.000Z
"Mumbai Starline",2024-09-09T10:30:00.000Z,76,0,2024-09-09T10:30:00.000Z,2024-09-09T10:30:00.000Z
"Mumbai Starline",2024-09-09T11:00:00.000Z,97,0,2024-09-09T11:00:00.000Z,2024-09-09T11:00:00.000Z
"Mumbai Starline",2024-09-09T11:30:00.000Z,45,0,2024-09-09T11:30:00.000Z,2024-09-09T11:30:00.000Z
"Mumbai Starline",2024-09-09T12:00:00.000Z,97,0,2024-09-09T12:00:00.000Z,2024-09-09T12:00:00.000Z
"Mumbai Starline",2024-09-09T12:30:00.000Z,99,0,2024-09-09T12:30:00.000Z,2024-09-09T12:30:00.000Z
"Mumbai Starline",2024-09-09T13:00:00.000Z,18,0,2024-09-09T13:00:00.000Z,2024-09-09T13:00:00.000Z
"Mumbai Starline",2024-09-09T13:30:00.000Z,13,0,2024-09-09T13:30:00.000Z,2024-09-09T13:30:00.000Z
"Mumbai Starline",2024-09-09T14:00:00.000Z,84,0,2024-09-09T14:00:00.000Z,2024-09-09T14:00:00.000Z
"Mumbai Starline",2024-09-09T14:30:00.000Z,50,0,2024-09-09T14:30:00.000Z,2024-09-09T14:30:00.000Z
"Mumbai Starline",2024-09-09T15:00:00.000Z,70,0,2024-09-09T15:00:00.000Z,2024-09-09T15:00:00.000Z
"Mumbai Starline",2024-09-09T15:30:00.000Z,54,0,2024-09-09T15:30:00.000Z,2024-09-09T15:30:00.000Z
"Mumbai Starline",2024-09-09T16:00:00.000Z,22,0,2024-09-09T16:00:00.000Z,2024-09-09T16:00:00.000Z
"Mumbai Starline",2024-09-09T16:30:00.000Z,27,0,2024-09-09T16:30:00.000Z,2024-09-09T16:30:00.000Z
"Mumbai Starline",2024-09-10T04:30:00.000Z,73,0,2024-09-10T04:30:00.000Z,2024-09-10T04:30:00.000Z
"Mumbai Starline",2024-09-10T05:00:00.000Z,31,0,2024-09-10T05:00:00.000Z,2024-09-10T05:00:00.000Z
"Mumbai Starline",2024-09-10T05:30:00.000Z,55,0,2024-09-10T05:30:00.000Z,2024-09-10T05:30:00.000Z
"Mumbai Starline",2024-09-10T06:00:00.000Z,86,0,2024-09-10T06:00:00.000Z,2024-09-10T06:00:00.000Z
"Mumbai Starline",2024-09-10T06:30:00.000Z,87,0,2024-09-10T06:30:00.000Z,2024-09-10T06:30:00.000Z
"Mumbai Starline",2024-09-10T07:00:00.000Z,13,0,2024-09-10T07:00:00.000Z,2024-09-10T07:00:00.000Z
"Mumbai Starline",2024-09-10T07:30:00.000Z,52,0,2024-09-10T07:30:00.000Z,2024-09-10T07:30:00.000Z
"Mumbai Starline",2024-09-10T08:00:00.000Z,09,0,2024-09-10T08:00:00.000Z,2024-09-10T08:00:00.000Z
"Mumbai Starline",2024-09-10T08:30:00.000Z,52,0,2024-09-10T08:30:00.000Z,2024-09-10T08:30:00.000Z
"Mumbai Starline",2024-09-10T09:00:00.000Z,65,0,2024-09-10T09:00:00.000Z,2024-09-10T09:00:00.000Z
"Mumbai Starline",2024-09-10T09:30:00.000Z,13,0,2024-09-10T09:30:00.000Z,2024-09-10T09:30:00.000Z
"Mumbai Starline",2024-09-10T10:00:00.000Z,29,0,2024-09-10T10:00:00.000Z,2024-09-10T10:00:00.000Z
"Mumbai Starline",2024-09-10T10:30:00.000Z,21,0,2024-09-10T10:30:00.000Z,2024-09-10T10:30:00.000Z
"Mumbai Starline",2024-09-10T11:00:00.000Z,58,0,2024-09-10T11:00:00.000Z,2024-09-10T11:00:00.000Z
"Mumbai Starline",2024-09-10T11:30:00.000Z,83,0,2024-09-10T11:30:00.000Z,2024-09-10T11:30:00.000Z
"Mumbai Starline",2024-09-10T12:00:00.000Z,14,0,2024-09-10T12:00:00.000Z,2024-09-10T12:00:00.000Z
"Mumbai Starline",2024-09-10T12:30:00.000Z,35,0,2024-09-10T12:30:00.000Z,2024-09-10T12:30:00.000Z
"Mumbai Starline",2024-09-10T13:00:00.000Z,07,0,2024-09-10T13:00:00.000Z,2024-09-10T13:00:00.000Z
"Mumbai Starline",2024-09-10T13:30:00.000Z,85,0,2024-09-10T13:30:00.000Z,2024-09-10T13:30:00.000Z
"Mumbai Starline",2024-09-10T14:00:00.000Z,15,0,2024-09-10T14:00:00.000Z,2024-09-10T14:00:00.000Z
"Mumbai Starline",2024-09-10T14:30:00.000Z,94,0,2024-09-10T14:30:00.000Z,2024-09-10T14:30:00.000Z
"Mumbai Starline",2024-09-10T15:00:00.000Z,39,0,2024-09-10T15:00:00.000Z,2024-09-10T15:00:00.000Z
"Mumbai Starline",2024-09-10T15:30:00.000Z,69,0,2024-09-10T15:30:00.000Z,2024-09-10T15:30:00.000Z
"Mumbai Starline",2024-09-10T16:00:00.000Z,33,0,2024-09-10T16:00:00.000Z,2024-09-10T16:00:00.000Z
"Mumbai Starline",2024-09-10T16:30:00.000Z,74,0,2024-09-10T16:30:00.000Z,2024-09-10T16:30:00.000Z
"Mumbai Starline",2024-09-11T04:30:00.000Z,62,0,2024-09-11T04:30:00.000Z,2024-09-11T04:30:00.000Z
"Mumbai Starline",2024-09-11T05:00:00.000Z,28,0,2024-09-11T05:00:00.000Z,2024-09-11T05:00:00.000Z
"Mumbai Starline",2024-09-11T05:30:00.000Z,39,0,2024-09-11T05:30:00.000Z,2024-09-11T05:30:00.000Z
"Mumbai Starline",2024-09-11T06:00:00.000Z,60,0,2024-09-11T06:00:00.000Z,2024-09-11T06:00:00.000Z
"Mumbai Starline",2024-09-11T06:30:00.000Z,00,0,2024-09-11T06:30:00.000Z,2024-09-11T06:30:00.000Z
"Mumbai Starline",2024-09-11T07:00:00.000Z,11,0,2024-09-11T07:00:00.000Z,2024-09-11T07:00:00.000Z
"Mumbai Starline",2024-09-11T07:30:00.000Z,00,0,2024-09-11T07:30:00.000Z,2024-09-11T07:30:00.000Z
"Mumbai Starline",2024-09-11T08:00:00.000Z,42,0,2024-09-11T08:00:00.000Z,2024-09-11T08:00:00.000Z
"Mumbai Starline",2024-09-11T08:30:00.000Z,00,0,2024-09-11T08:30:00.000Z,2024-09-11T08:30:00.000Z
"Mumbai Starline",2024-09-11T09:00:00.000Z,43,0,2024-09-11T09:00:00.000Z,2024-09-11T09:00:00.000Z
"Mumbai Starline",2024-09-11T09:30:00.000Z,09,0,2024-09-11T09:30:00.000Z,2024-09-11T09:30:00.000Z
"Mumbai Starline",2024-09-11T10:00:00.000Z,06,0,2024-09-11T10:00:00.000Z,2024-09-11T10:00:00.000Z
"Mumbai Starline",2024-09-11T10:30:00.000Z,24,0,2024-09-11T10:30:00.000Z,2024-09-11T10:30:00.000Z
"Mumbai Starline",2024-09-11T11:00:00.000Z,76,0,2024-09-11T11:00:00.000Z,2024-09-11T11:00:00.000Z
"Mumbai Starline",2024-09-11T11:30:00.000Z,49,0,2024-09-11T11:30:00.000Z,2024-09-11T11:30:00.000Z
"Mumbai Starline",2024-09-11T12:00:00.000Z,97,0,2024-09-11T12:00:00.000Z,2024-09-11T12:00:00.000Z
"Mumbai Starline",2024-09-11T12:30:00.000Z,51,0,2024-09-11T12:30:00.000Z,2024-09-11T12:30:00.000Z
"Mumbai Starline",2024-09-11T13:00:00.000Z,00,0,2024-09-11T13:00:00.000Z,2024-09-11T13:00:00.000Z
"Mumbai Starline",2024-09-11T13:30:00.000Z,10,0,2024-09-11T13:30:00.000Z,2024-09-11T13:30:00.000Z
"Mumbai Starline",2024-09-11T14:00:00.000Z,62,0,2024-09-11T14:00:00.000Z,2024-09-11T14:00:00.000Z
"Mumbai Starline",2024-09-11T14:30:00.000Z,11,0,2024-09-11T14:30:00.000Z,2024-09-11T14:30:00.000Z
"Mumbai Starline",2024-09-11T15:00:00.000Z,30,0,2024-09-11T15:00:00.000Z,2024-09-11T15:00:00.000Z
"Mumbai Starline",2024-09-11T15:30:00.000Z,80,0,2024-09-11T15:30:00.000Z,2024-09-11T15:30:00.000Z
"Mumbai Starline",2024-09-11T16:00:00.000Z,86,0,2024-09-11T16:00:00.000Z,2024-09-11T16:00:00.000Z
"Mumbai Starline",2024-09-11T16:30:00.000Z,57,0,2024-09-11T16:30:00.000Z,2024-09-11T16:30:00.000Z
"Mumbai Starline",2024-09-12T04:30:00.000Z,59,0,2024-09-12T04:30:00.000Z,2024-09-12T04:30:00.000Z
"Mumbai Starline",2024-09-12T05:00:00.000Z,52,0,2024-09-12T05:00:00.000Z,2024-09-12T05:00:00.000Z
"Mumbai Starline",2024-09-12T05:30:00.000Z,84,0,2024-09-12T05:30:00.000Z,2024-09-12T05:30:00.000Z
"Mumbai Starline",2024-09-12T06:00:00.000Z,66,0,2024-09-12T06:00:00.000Z,2024-09-12T06:00:00.000Z
"Mumbai Starline",2024-09-12T06:30:00.000Z,02,0,2024-09-12T06:30:00.000Z,2024-09-12T06:30:00.000Z
"Mumbai Starline",2024-09-12T07:00:00.000Z,23,0,2024-09-12T07:00:00.000Z,2024-09-12T07:00:00.000Z
"Mumbai Starline",2024-09-12T07:30:00.000Z,80,0,2024-09-12T07:30:00.000Z,2024-09-12T07:30:00.000Z
"Mumbai Starline",2024-09-12T08:00:00.000Z,01,0,2024-09-12T08:00:00.000Z,2024-09-12T08:00:00.000Z
"Mumbai Starline",2024-09-12T08:30:00.000Z,14,0,2024-09-12T08:30:00.000Z,2024-09-12T08:30:00.000Z
"Mumbai Starline",2024-09-12T09:00:00.000Z,75,0,2024-09-12T09:00:00.000Z,2024-09-12T09:00:00.000Z
"Mumbai Starline",2024-09-12T09:30:00.000Z,49,0,2024-09-12T09:30:00.000Z,2024-09-12T09:30:00.000Z
"Mumbai Starline",2024-09-12T10:00:00.000Z,80,0,2024-09-12T10:00:00.000Z,2024-09-12T10:00:00.000Z
"Mumbai Starline",2024-09-12T10:30:00.000Z,38,0,2024-09-12T10:30:00.000Z,2024-09-12T10:30:00.000Z
"Mumbai Starline",2024-09-12T11:00:00.000Z,64,0,2024-09-12T11:00:00.000Z,2024-09-12T11:00:00.000Z
"Mumbai Starline",2024-09-12T11:30:00.000Z,02,0,2024-09-12T11:30:00.000Z,2024-09-12T11:30:00.000Z
"Mumbai Starline",2024-09-12T12:00:00.000Z,45,0,2024-09-12T12:00:00.000Z,2024-09-12T12:00:00.000Z
"Mumbai Starline",2024-09-12T12:30:00.000Z,03,0,2024-09-12T12:30:00.000Z,2024-09-12T12:30:00.000Z
"Mumbai Starline",2024-09-12T13:00:00.000Z,87,0,2024-09-12T13:00:00.000Z,2024-09-12T13:00:00.000Z
"Mumbai Starline",2024-09-12T13:30:00.000Z,43,0,2024-09-12T13:30:00.000Z,2024-09-12T13:30:00.000Z
"Mumbai Starline",2024-09-12T14:00:00.000Z,56,0,2024-09-12T14:00:00.000Z,2024-09-12T14:00:00.000Z
"Mumbai Starline",2024-09-12T14:30:00.000Z,68,0,2024-09-12T14:30:00.000Z,2024-09-12T14:30:00.000Z
"Mumbai Starline",2024-09-12T15:00:00.000Z,29,0,2024-09-12T15:00:00.000Z,2024-09-12T15:00:00.000Z
"Mumbai Starline",2024-09-12T15:30:00.000Z,90,0,2024-09-12T15:30:00.000Z,2024-09-12T15:30:00.000Z
"Mumbai Starline",2024-09-12T16:00:00.000Z,20,0,2024-09-12T16:00:00.000Z,2024-09-12T16:00:00.000Z
"Mumbai Starline",2024-09-12T16:30:00.000Z,57,0,2024-09-12T16:30:00.000Z,2024-09-12T16:30:00.000Z
"Mumbai Starline",2024-09-13T04:30:00.000Z,93,0,2024-09-13T04:30:00.000Z,2024-09-13T04:30:00.000Z
"Mumbai Starline",2024-09-13T05:00:00.000Z,03,0,2024-09-13T05:00:00.000Z,2024-09-13T05:00:00.000Z
"Mumbai Starline",2024-09-13T05:30:00.000Z,78,0,2024-09-13T05:30:00.000Z,2024-09-13T05:30:00.000Z
"Mumbai Starline",2024-09-13T06:00:00.000Z,87,0,2024-09-13T06:00:00.000Z,2024-09-13T06:00:00.000Z
"Mumbai Starline",2024-09-13T06:30:00.000Z,26,0,2024-09-13T06:30:00.000Z,2024-09-13T06:30:00.000Z
"Mumbai Starline",2024-09-13T07:00:00.000Z,66,0,2024-09-13T07:00:00.000Z,2024-09-13T07:00:00.000Z
"Mumbai Starline",2024-09-13T07:30:00.000Z,77,0,2024-09-13T07:30:00.000Z,2024-09-13T07:30:00.000Z
"Mumbai Starline",2024-09-13T08:00:00.000Z,04,0,2024-09-13T08:00:00.000Z,2024-09-13T08:00:00.000Z
"Mumbai Starline",2024-09-13T08:30:00.000Z,64,0,2024-09-13T08:30:00.000Z,2024-09-13T08:30:00.000Z
"Mumbai Starline",2024-09-13T09:00:00.000Z,85,0,2024-09-13T09:00:00.000Z,2024-09-13T09:00:00.000Z
"Mumbai Starline",2024-09-13T09:30:00.000Z,03,0,2024-09-13T09:30:00.000Z,2024-09-13T09:30:00.000Z
"Mumbai Starline",2024-09-13T10:00:00.000Z,26,0,2024-09-13T10:00:00.000Z,2024-09-13T10:00:00.000Z
"Mumbai Starline",2024-09-13T10:30:00.000Z,81,0,2024-09-13T10:30:00.000Z,2024-09-13T10:30:00.000Z
"Mumbai Starline",2024-09-13T11:00:00.000Z,10,0,2024-09-13T11:00:00.000Z,2024-09-13T11:00:00.000Z
"Mumbai Starline",2024-09-13T11:30:00.000Z,88,0,2024-09-13T11:30:00.000Z,2024-09-13T11:30:00.000Z
"Mumbai Starline",2024-09-13T12:00:00.000Z,18,0,2024-09-13T12:00:00.000Z,2024-09-13T12:00:00.000Z
"Mumbai Starline",2024-09-13T12:30:00.000Z,00,0,2024-09-13T12:30:00.000Z,2024-09-13T12:30:00.000Z
"Mumbai Starline",2024-09-13T13:00:00.000Z,02,0,2024-09-13T13:00:00.000Z,2024-09-13T13:00:00.000Z
"Mumbai Starline",2024-09-13T13:30:00.000Z,86,0,2024-09-13T13:30:00.000Z,2024-09-13T13:30:00.000Z
"Mumbai Starline",2024-09-13T14:00:00.000Z,33,0,2024-09-13T14:00:00.000Z,2024-09-13T14:00:00.000Z
"Mumbai Starline",2024-09-13T14:30:00.000Z,40,0,2024-09-13T14:30:00.000Z,2024-09-13T14:30:00.000Z
"Mumbai Starline",2024-09-13T15:00:00.000Z,02,0,2024-09-13T15:00:00.000Z,2024-09-13T15:00:00.000Z
"Mumbai Starline",2024-09-13T15:30:00.000Z,33,0,2024-09-13T15:30:00.000Z,2024-09-13T15:30:00.000Z
"Mumbai Starline",2024-09-13T16:00:00.000Z,35,0,2024-09-13T16:00:00.000Z,2024-09-13T16:00:00.000Z
"Mumbai Starline",2024-09-13T16:30:00.000Z,54,0,2024-09-13T16:30:00.000Z,2024-09-13T16:30:00.000Z
"Mumbai Starline",2024-09-14T04:30:00.000Z,24,0,2024-09-14T04:30:00.000Z,2024-09-14T04:30:00.000Z
"Mumbai Starline",2024-09-14T05:00:00.000Z,81,0,2024-09-14T05:00:00.000Z,2024-09-14T05:00:00.000Z
"Mumbai Starline",2024-09-14T05:30:00.000Z,65,0,2024-09-14T05:30:00.000Z,2024-09-14T05:30:00.000Z
"Mumbai Starline",2024-09-14T06:00:00.000Z,65,0,2024-09-14T06:00:00.000Z,2024-09-14T06:00:00.000Z
"Mumbai Starline",2024-09-14T06:30:00.000Z,73,0,2024-09-14T06:30:00.000Z,2024-09-14T06:30:00.000Z
"Mumbai Starline",2024-09-14T07:00:00.000Z,73,0,2024-09-14T07:00:00.000Z,2024-09-14T07:00:00.000Z
"Mumbai Starline",2024-09-14T07:30:00.000Z,34,0,2024-09-14T07:30:00.000Z,2024-09-14T07:30:00.000Z
"Mumbai Starline",2024-09-14T08:00:00.000Z,21,0,2024-09-14T08:00:00.000Z,2024-09-14T08:00:00.000Z
"Mumbai Starline",2024-09-14T08:30:00.000Z,94,0,2024-09-14T08:30:00.000Z,2024-09-14T08:30:00.000Z
"Mumbai Starline",2024-09-14T09:00:00.000Z,85,0,2024-09-14T09:00:00.000Z,2024-09-14T09:00:00.000Z
"Mumbai Starline",2024-09-14T09:30:00.000Z,94,0,2024-09-14T09:30:00.000Z,2024-09-14T09:30:00.000Z
"Mumbai Starline",2024-09-14T10:00:00.000Z,82,0,2024-09-14T10:00:00.000Z,2024-09-14T10:00:00.000Z
"Mumbai Starline",2024-09-14T10:30:00.000Z,86,0,2024-09-14T10:30:00.000Z,2024-09-14T10:30:00.000Z
"Mumbai Starline",2024-09-14T11:00:00.000Z,05,0,2024-09-14T11:00:00.000Z,2024-09-14T11:00:00.000Z
"Mumbai Starline",2024-09-14T11:30:00.000Z,49,0,2024-09-14T11:30:00.000Z,2024-09-14T11:30:00.000Z
"Mumbai Starline",2024-09-14T12:00:00.000Z,04,0,2024-09-14T12:00:00.000Z,2024-09-14T12:00:00.000Z
"Mumbai Starline",2024-09-14T12:30:00.000Z,46,0,2024-09-14T12:30:00.000Z,2024-09-14T12:30:00.000Z
"Mumbai Starline",2024-09-14T13:00:00.000Z,48,0,2024-09-14T13:00:00.000Z,2024-09-14T13:00:00.000Z
"Mumbai Starline",2024-09-14T13:30:00.000Z,76,0,2024-09-14T13:30:00.000Z,2024-09-14T13:30:00.000Z
"Mumbai Starline",2024-09-14T14:00:00.000Z,21,0,2024-09-14T14:00:00.000Z,2024-09-14T14:00:00.000Z
"Mumbai Starline",2024-09-14T14:30:00.000Z,06,0,2024-09-14T14:30:00.000Z,2024-09-14T14:30:00.000Z
"Mumbai Starline",2024-09-14T15:00:00.000Z,85,0,2024-09-14T15:00:00.000Z,2024-09-14T15:00:00.000Z
"Mumbai Starline",2024-09-14T15:30:00.000Z,75,0,2024-09-14T15:30:00.000Z,2024-09-14T15:30:00.000Z
"Mumbai Starline",2024-09-14T16:00:00.000Z,17,0,2024-09-14T16:00:00.000Z,2024-09-14T16:00:00.000Z
"Mumbai Starline",2024-09-14T16:30:00.000Z,95,0,2024-09-14T16:30:00.000Z,2024-09-14T16:30:00.000Z
"Mumbai Starline",2024-09-15T04:30:00.000Z,75,0,2024-09-15T04:30:00.000Z,2024-09-15T04:30:00.000Z
"Mumbai Starline",2024-09-15T05:00:00.000Z,15,0,2024-09-15T05:00:00.000Z,2024-09-15T05:00:00.000Z
"Mumbai Starline",2024-09-15T05:30:00.000Z,33,0,2024-09-15T05:30:00.000Z,2024-09-15T05:30:00.000Z
"Mumbai Starline",2024-09-15T06:00:00.000Z,75,0,2024-09-15T06:00:00.000Z,2024-09-15T06:00:00.000Z
"Mumbai Starline",2024-09-15T06:30:00.000Z,72,0,2024-09-15T06:30:00.000Z,2024-09-15T06:30:00.000Z
"Mumbai Starline",2024-09-15T07:00:00.000Z,02,0,2024-09-15T07:00:00.000Z,2024-09-15T07:00:00.000Z
"Mumbai Starline",2024-09-15T07:30:00.000Z,29,0,2024-09-15T07:30:00.000Z,2024-09-15T07:30:00.000Z
"Mumbai Starline",2024-09-15T08:00:00.000Z,91,0,2024-09-15T08:00:00.000Z,2024-09-15T08:00:00.000Z
"Mumbai Starline",2024-09-15T08:30:00.000Z,90,0,2024-09-15T08:30:00.000Z,2024-09-15T08:30:00.000Z
"Mumbai Starline",2024-09-15T09:00:00.000Z,95,0,2024-09-15T09:00:00.000Z,2024-09-15T09:00:00.000Z
"Mumbai Starline",2024-09-15T09:30:00.000Z,31,0,2024-09-15T09:30:00.000Z,2024-09-15T09:30:00.000Z
"Mumbai Starline",2024-09-15T10:00:00.000Z,42,0,2024-09-15T10:00:00.000Z,2024-09-15T10:00:00.000Z
"Mumbai Starline",2024-09-15T10:30:00.000Z,92,0,2024-09-15T10:30:00.000Z,2024-09-15T10:30:00.000Z
"Mumbai Starline",2024-09-15T11:00:00.000Z,50,0,2024-09-15T11:00:00.000Z,2024-09-15T11:00:00.000Z
"Mumbai Starline",2024-09-15T11:30:00.000Z,66,0,2024-09-15T11:30:00.000Z,2024-09-15T11:30:00.000Z
"Mumbai Starline",2024-09-15T12:00:00.000Z,11,0,2024-09-15T12:00:00.000Z,2024-09-15T12:00:00.000Z
"Mumbai Starline",2024-09-15T12:30:00.000Z,18,0,2024-09-15T12:30:00.000Z,2024-09-15T12:30:00.000Z
"Mumbai Starline",2024-09-15T13:00:00.000Z,64,0,2024-09-15T13:00:00.000Z,2024-09-15T13:00:00.000Z
"Mumbai Starline",2024-09-15T13:30:00.000Z,96,0,2024-09-15T13:30:00.000Z,2024-09-15T13:30:00.000Z
"Mumbai Starline",2024-09-15T14:00:00.000Z,77,0,2024-09-15T14:00:00.000Z,2024-09-15T14:00:00.000Z
"Mumbai Starline",2024-09-15T14:30:00.000Z,04,0,2024-09-15T14:30:00.000Z,2024-09-15T14:30:00.000Z
"Mumbai Starline",2024-09-15T15:00:00.000Z,46,0,2024-09-15T15:00:00.000Z,2024-09-15T15:00:00.000Z
"Mumbai Starline",2024-09-15T15:30:00.000Z,56,0,2024-09-15T15:30:00.000Z,2024-09-15T15:30:00.000Z
"Mumbai Starline",2024-09-15T16:00:00.000Z,71,0,2024-09-15T16:00:00.000Z,2024-09-15T16:00:00.000Z
"Mumbai Starline",2024-09-15T16:30:00.000Z,90,0,2024-09-15T16:30:00.000Z,2024-09-15T16:30:00.000Z
"Mumbai Starline",2024-09-16T04:30:00.000Z,78,0,2024-09-16T04:30:00.000Z,2024-09-16T04:30:00.000Z
"Mumbai Starline",2024-09-16T05:00:00.000Z,59,0,2024-09-16T05:00:00.000Z,2024-09-16T05:00:00.000Z
"Mumbai Starline",2024-09-16T05:30:00.000Z,99,0,2024-09-16T05:30:00.000Z,2024-09-16T05:30:00.000Z
"Mumbai Starline",2024-09-16T06:00:00.000Z,68,0,2024-09-16T06:00:00.000Z,2024-09-16T06:00:00.000Z
"Mumbai Starline",2024-09-16T06:30:00.000Z,50,0,2024-09-16T06:30:00.000Z,2024-09-16T06:30:00.000Z
"Mumbai Starline",2024-09-16T07:00:00.000Z,79,0,2024-09-16T07:00:00.000Z,2024-09-16T07:00:00.000Z
"Mumbai Starline",2024-09-16T07:30:00.000Z,39,0,2024-09-16T07:30:00.000Z,2024-09-16T07:30:00.000Z
"Mumbai Starline",2024-09-16T08:00:00.000Z,21,0,2024-09-16T08:00:00.000Z,2024-09-16T08:00:00.000Z
